,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_topic_RO,prop_topic_GE,prop_topic_WE
194,2018,CORN,COLORADO,7224.0,1190000,6.607142857,50,5.715208817,5697.155,0.09375741751720865,0.3567529076667458,0.5494896748160456
195,2017,CORN,COLORADO,8008.0,1300000,7.339285714,52,5.773454729,5617.421,0.014220528950516103,0.18189872856952996,0.8038807424799539
196,2017,CORN,COLORADO,8008.0,1300000,7.339285714,52,5.773454729,5617.421,0.040594059405940595,0.2462046204620462,0.7132013201320132
197,2016,CORN,COLORADO,7672.0,1170000,6.910714286,47,5.584171461,5543.844,0.022581629539212694,0.31156545620994813,0.6658529142508391
198,2016,CORN,COLORADO,7672.0,1170000,6.910714286,47,5.584171461,5543.844,0.06614349775784753,0.2713004484304933,0.6625560538116592
199,2015,CORN,COLORADO,7952.0,950000,6.053571429,51,5.787268394,5454.328,0.01618476086561193,0.30478268776141115,0.6790325513729769
200,2015,CORN,COLORADO,7952.0,950000,6.053571429,51,5.787268394,5454.328,0.04734411085450346,0.28868360277136257,0.663972286374134
201,2014,CORN,COLORADO,8176.0,1010000,7.017857143,48,5.77597783,5352.637,0.0046829268292682925,0.2731707317073171,0.7221463414634146
202,2014,CORN,COLORADO,8176.0,1010000,7.017857143,48,5.77597783,5352.637,0.014285714285714285,0.18888888888888888,0.7968253968253968
203,2013,CORN,COLORADO,7336.0,980000,7.339285714,46,6.864793607,5270.774,0.024305555555555556,0.23958333333333334,0.7361111111111112
204,2019,WHEAT,COLORADO,2940.0,2000000,6.683333333,52,6.960358276,5758.486,0.015448215839860748,0.20082680591818974,0.7837249782419495
205,2019,WHEAT,COLORADO,2940.0,2000000,6.683333333,52,6.960358276,5758.486,0.0846774193548387,0.2399193548387097,0.6754032258064516
206,2018,WHEAT,COLORADO,2166.0,1954000,6.566666667,50,6.11275104,5697.155,0.025293987131129354,0.37180259279216454,0.602903420076706
207,2018,WHEAT,COLORADO,2166.0,1954000,6.566666667,50,6.11275104,5697.155,0.09375741751720865,0.3567529076667458,0.5494896748160456
208,2017,WHEAT,COLORADO,2592.0,2029000,7.916666667,52,6.708446922,5617.421,0.014220528950516103,0.18189872856952996,0.8038807424799539
209,2017,WHEAT,COLORADO,2592.0,2029000,7.916666667,52,6.708446922,5617.421,0.040594059405940595,0.2462046204620462,0.7132013201320132
210,2016,WHEAT,COLORADO,2892.0,2200000,6.5,47,5.561510732,5543.844,0.022581629539212694,0.31156545620994813,0.6658529142508391
211,2016,WHEAT,COLORADO,2892.0,2200000,6.5,47,5.561510732,5543.844,0.06614349775784753,0.2713004484304933,0.6625560538116592
212,2015,WHEAT,COLORADO,2226.0,2197000,5.366666667,51,5.873242491,5454.328,0.01618476086561193,0.30478268776141115,0.6790325513729769
213,2015,WHEAT,COLORADO,2226.0,2197000,5.366666667,51,5.873242491,5454.328,0.04734411085450346,0.28868360277136257,0.663972286374134
214,2014,WHEAT,COLORADO,2286.0,2358000,7.066666667,48,6.995843776,5352.637,0.0046829268292682925,0.2731707317073171,0.7221463414634146
215,2014,WHEAT,COLORADO,2286.0,2358000,7.066666667,48,6.995843776,5352.637,0.014285714285714285,0.18888888888888888,0.7968253968253968
216,2013,WHEAT,COLORADO,1518.0,1639000,9.45,46,5.714799723,5270.774,0.024305555555555556,0.23958333333333334,0.7361111111111112
217,2019,BARLEY,DELAWARE,3840.0,14000,6.979166667,67,6.352471866,976.668,0.0066518847006651885,0.3998521803399852,0.5934959349593496
218,2019,BARLEY,DELAWARE,3840.0,14000,6.979166667,67,6.352471866,976.668,0.862015503875969,0.03875968992248062,0.09922480620155039
219,2018,BARLEY,DELAWARE,3744.0,12000,5.416666667,65,6.822586546,966.985,0.010795299262093468,0.47389997267012846,0.515304728067778
220,2018,BARLEY,DELAWARE,3744.0,12000,5.416666667,65,6.822586546,966.985,0.9328629949931725,0.027309968138370506,0.03982703686845699
221,2017,BARLEY,DELAWARE,4080.0,18000,6.041666667,66,6.655426355,957.942,0.0031831537708129284,0.32615083251714005,0.670666013712047
222,2017,BARLEY,DELAWARE,4080.0,18000,6.041666667,66,6.655426355,957.942,0.8402154398563735,0.019748653500897665,0.1400359066427289
223,2016,BARLEY,DELAWARE,3648.0,25000,5.5,66,6.121294041,949.989,0.004134366925064599,0.4186046511627907,0.5772609819121447
224,2016,BARLEY,DELAWARE,3648.0,25000,5.5,66,6.121294041,949.989,0.8467336683417085,0.04271356783919598,0.11055276381909548
225,2015,BARLEY,DELAWARE,3840.0,22000,5.833333333,66,5.790770203,942.065,0.003604531410916581,0.4129763130792997,0.5834191555097837
226,2015,BARLEY,DELAWARE,3840.0,22000,5.833333333,66,5.790770203,942.065,0.7553191489361702,0.05319148936170213,0.19148936170212766
227,2014,BARLEY,DELAWARE,4128.0,31000,7.604166667,67,6.47444292,933.131,0.0014114326040931546,0.3274523641496119,0.671136203246295
228,2014,BARLEY,DELAWARE,4128.0,31000,7.604166667,67,6.47444292,933.131,0.5210084033613446,0.06722689075630252,0.4117647058823529
229,2013,BARLEY,DELAWARE,3744.0,33000,9.895833333,66,6.455116637,924.062,0.05357142857142857,0.375,0.5714285714285714
230,2019,CORN,DELAWARE,9016.0,180000,7.678571429,66,5.721667141,976.668,0.0066518847006651885,0.3998521803399852,0.5934959349593496
231,2019,CORN,DELAWARE,9016.0,180000,7.678571429,66,5.721667141,976.668,0.862015503875969,0.03875968992248062,0.09922480620155039
232,2018,CORN,DELAWARE,8120.0,165000,,66,6.644205485,966.985,0.010795299262093468,0.47389997267012846,0.515304728067778
233,2018,CORN,DELAWARE,8120.0,165000,,66,6.644205485,966.985,0.9328629949931725,0.027309968138370506,0.03982703686845699
234,2017,CORN,DELAWARE,10584.0,171000,7.285714286,67,6.376651091,957.942,0.0031831537708129284,0.32615083251714005,0.670666013712047
235,2017,CORN,DELAWARE,10584.0,171000,7.285714286,67,6.376651091,957.942,0.8402154398563735,0.019748653500897665,0.1400359066427289
236,2016,CORN,DELAWARE,9520.0,164000,,66,6.247040422,949.989,0.004134366925064599,0.4186046511627907,0.5772609819121447
237,2016,CORN,DELAWARE,9520.0,164000,,66,6.247040422,949.989,0.8467336683417085,0.04271356783919598,0.11055276381909548
238,2015,CORN,DELAWARE,10752.0,164000,7.589285714,67,6.656730008,942.065,0.003604531410916581,0.4129763130792997,0.5834191555097837
239,2015,CORN,DELAWARE,10752.0,164000,7.589285714,67,6.656730008,942.065,0.7553191489361702,0.05319148936170213,0.19148936170212766
240,2014,CORN,DELAWARE,11200.0,168000,7.142857143,65,6.2048017,933.131,0.0014114326040931546,0.3274523641496119,0.671136203246295
241,2014,CORN,DELAWARE,11200.0,168000,7.142857143,65,6.2048017,933.131,0.5210084033613446,0.06722689075630252,0.4117647058823529
242,2013,CORN,DELAWARE,9296.0,174000,7.946428571,66,6.158860284,924.062,0.05357142857142857,0.375,0.5714285714285714
243,2019,WHEAT,DELAWARE,4320.0,50000,8.25,62,6.877869005,976.668,0.0066518847006651885,0.3998521803399852,0.5934959349593496
244,2019,WHEAT,DELAWARE,4320.0,50000,8.25,62,6.877869005,976.668,0.862015503875969,0.03875968992248062,0.09922480620155039
245,2018,WHEAT,DELAWARE,4260.0,45000,8.25,63,7.485996067,966.985,0.010795299262093468,0.47389997267012846,0.515304728067778
246,2018,WHEAT,DELAWARE,4260.0,45000,8.25,63,7.485996067,966.985,0.9328629949931725,0.027309968138370506,0.03982703686845699
247,2017,WHEAT,DELAWARE,4380.0,60000,7.666666667,66,6.920251378,957.942,0.0031831537708129284,0.32615083251714005,0.670666013712047
248,2017,WHEAT,DELAWARE,4380.0,60000,7.666666667,66,6.920251378,957.942,0.8402154398563735,0.019748653500897665,0.1400359066427289
249,2016,WHEAT,DELAWARE,4020.0,65000,7.416666667,67,5.996932037,949.989,0.004134366925064599,0.4186046511627907,0.5772609819121447
250,2016,WHEAT,DELAWARE,4020.0,65000,7.416666667,67,5.996932037,949.989,0.8467336683417085,0.04271356783919598,0.11055276381909548
251,2015,WHEAT,DELAWARE,3900.0,65000,8.583333333,66,6.391173589,942.065,0.003604531410916581,0.4129763130792997,0.5834191555097837
252,2015,WHEAT,DELAWARE,3900.0,65000,8.583333333,66,6.391173589,942.065,0.7553191489361702,0.05319148936170213,0.19148936170212766
253,2014,WHEAT,DELAWARE,4320.0,75000,9.916666667,67,7.152811172,933.131,0.0014114326040931546,0.3274523641496119,0.671136203246295
254,2014,WHEAT,DELAWARE,4320.0,75000,9.916666667,67,7.152811172,933.131,0.5210084033613446,0.06722689075630252,0.4117647058823529
255,2013,WHEAT,DELAWARE,3840.0,78000,11.41666667,65,5.988992796,924.062,0.05357142857142857,0.375,0.5714285714285714
256,2019,CORN,FLORIDA,9016.0,54000,7.839285714,76,8.753795334,21492.056,0.862015503875969,0.03875968992248062,0.09922480620155039
257,2019,CORN,FLORIDA,9016.0,54000,7.839285714,76,8.753795334,21492.056,0.05747126436781609,0.17017101205494814,0.7723577235772358
258,2018,CORN,FLORIDA,8792.0,62000,7.339285714,74,8.718192847,21254.926,0.9328629949931725,0.027309968138370506,0.03982703686845699
259,2018,CORN,FLORIDA,8792.0,62000,7.339285714,74,8.718192847,21254.926,0.08498727735368956,0.31915667030170847,0.5958560523446019
260,2017,CORN,FLORIDA,9016.0,37000,6.285714286,73,7.976607593,20977.089,0.8402154398563735,0.019748653500897665,0.1400359066427289
261,2017,CORN,FLORIDA,9016.0,37000,6.285714286,73,7.976607593,20977.089,0.022222222222222223,0.16111111111111112,0.8166666666666667
262,2016,CORN,FLORIDA,8120.0,40000,7.857142857,74,6.515499549,20627.237,0.8467336683417085,0.04271356783919598,0.11055276381909548
263,2016,CORN,FLORIDA,8120.0,40000,7.857142857,74,6.515499549,20627.237,0.06372325898953118,0.21847974510696405,0.7177969959035048
264,2015,CORN,FLORIDA,7896.0,50000,7.214285714,75,8.490127142,20219.111,0.7553191489361702,0.05319148936170213,0.19148936170212766
265,2015,CORN,FLORIDA,7896.0,50000,7.214285714,75,8.490127142,20219.111,0.039735099337748346,0.2000946073793756,0.7601702932828761
266,2014,CORN,FLORIDA,7560.0,40000,7.089285714,76,6.576415562,19853.88,0.5210084033613446,0.06722689075630252,0.4117647058823529
267,2014,CORN,FLORIDA,7560.0,40000,7.089285714,76,6.576415562,19853.88,0.014399205561072492,0.19960278053624628,0.7859980139026812
268,2013,CORN,FLORIDA,7448.0,78000,6.964285714,75,6.481783043,19551.678,0.03200522534291313,0.15480078380143697,0.8131939908556499
269,2018,WHEAT,FLORIDA,2160.0,10000,11.68333333,75,7.966605025,21254.926,0.9328629949931725,0.027309968138370506,0.03982703686845699
270,2018,WHEAT,FLORIDA,2160.0,10000,11.68333333,75,7.966605025,21254.926,0.08498727735368956,0.31915667030170847,0.5958560523446019
271,2017,WHEAT,FLORIDA,2220.0,10000,11.76666667,76,8.140825437,20977.089,0.8402154398563735,0.019748653500897665,0.1400359066427289
272,2017,WHEAT,FLORIDA,2220.0,10000,11.76666667,76,8.140825437,20977.089,0.022222222222222223,0.16111111111111112,0.8166666666666667
273,2016,WHEAT,FLORIDA,1800.0,15000,11.16666667,78,7.228963452,20627.237,0.8467336683417085,0.04271356783919598,0.11055276381909548
274,2016,WHEAT,FLORIDA,1800.0,15000,11.16666667,78,7.228963452,20627.237,0.06372325898953118,0.21847974510696405,0.7177969959035048
275,2015,WHEAT,FLORIDA,2580.0,15000,15.23333333,76,6.492546046,20219.111,0.7553191489361702,0.05319148936170213,0.19148936170212766
276,2015,WHEAT,FLORIDA,2580.0,15000,15.23333333,76,6.492546046,20219.111,0.039735099337748346,0.2000946073793756,0.7601702932828761
277,2014,WHEAT,FLORIDA,2340.0,10000,13.93333333,74,7.528599957,19853.88,0.5210084033613446,0.06722689075630252,0.4117647058823529
278,2014,WHEAT,FLORIDA,2340.0,10000,13.93333333,74,7.528599957,19853.88,0.014399205561072492,0.19960278053624628,0.7859980139026812
279,2013,WHEAT,FLORIDA,3540.0,19000,14.56666667,73,7.701446446,19551.678,0.03200522534291313,0.15480078380143697,0.8131939908556499
280,2019,OATS,GEORGIA,1760.0,15000,12.8125,70,6.204090835,10732.39,0.05747126436781609,0.17017101205494814,0.7723577235772358
281,2019,OATS,GEORGIA,1760.0,15000,12.8125,70,6.204090835,10732.39,0.05489614243323442,0.1387240356083086,0.8063798219584569
282,2018,OATS,GEORGIA,2272.0,15000,12.96875,68,6.051091339,10519.389,0.08498727735368956,0.31915667030170847,0.5958560523446019
283,2018,OATS,GEORGIA,2272.0,15000,12.96875,68,6.051091339,10519.389,0.06666666666666667,0.301656314699793,0.6316770186335404
284,2017,OATS,GEORGIA,1568.0,15000,11.46875,71,7.690962338,10417.031,0.022222222222222223,0.16111111111111112,0.8166666666666667
285,2017,OATS,GEORGIA,1568.0,15000,11.46875,71,7.690962338,10417.031,0.025079273565869125,0.11934275007206688,0.855577976362064
286,2016,OATS,GEORGIA,1856.0,15000,11.25,68,7.829211144,10308.442,0.06372325898953118,0.21847974510696405,0.7177969959035048
287,2016,OATS,GEORGIA,1856.0,15000,11.25,68,7.829211144,10308.442,0.05189620758483034,0.1996007984031936,0.7485029940119761
288,2015,OATS,GEORGIA,1440.0,25000,12.8125,71,6.761599706,10183.353,0.039735099337748346,0.2000946073793756,0.7601702932828761
289,2015,OATS,GEORGIA,1440.0,25000,12.8125,71,6.761599706,10183.353,0.02327935222672065,0.20040485829959515,0.7763157894736842
290,2014,OATS,GEORGIA,1728.0,20000,14.0625,68,6.654425315,10071.204,0.014399205561072492,0.19960278053624628,0.7859980139026812
291,2014,OATS,GEORGIA,1728.0,20000,14.0625,68,6.654425315,10071.204,0.015228426395939087,0.13401015228426397,0.8507614213197969
292,2013,OATS,GEORGIA,1920.0,18000,11.875,69,6.129533877,9975.592,0.016826923076923076,0.15865384615384615,0.8245192307692307
293,2019,CORN,GEORGIA,8960.0,350000,8.089285714,70,6.18042747,10628.02,0.05747126436781609,0.17017101205494814,0.7723577235772358
294,2019,CORN,GEORGIA,8960.0,350000,8.089285714,70,6.18042747,10628.02,0.05489614243323442,0.1387240356083086,0.8063798219584569
295,2018,CORN,GEORGIA,9856.0,285000,7.982142857,68,7.978996755,10519.389,0.08498727735368956,0.31915667030170847,0.5958560523446019
296,2018,CORN,GEORGIA,9856.0,285000,7.982142857,68,7.978996755,10519.389,0.06666666666666667,0.301656314699793,0.6316770186335404
297,2017,CORN,GEORGIA,9856.0,245000,6.589285714,71,7.863113671,10417.031,0.022222222222222223,0.16111111111111112,0.8166666666666667
298,2017,CORN,GEORGIA,9856.0,245000,6.589285714,71,7.863113671,10417.031,0.025079273565869125,0.11934275007206688,0.855577976362064
299,2016,CORN,GEORGIA,9240.0,340000,5.517857143,68,6.967843048,10308.442,0.06372325898953118,0.21847974510696405,0.7177969959035048
300,2016,CORN,GEORGIA,9240.0,340000,5.517857143,68,6.967843048,10308.442,0.05189620758483034,0.1996007984031936,0.7485029940119761
301,2015,CORN,GEORGIA,9576.0,285000,6.589285714,71,6.206582193,10183.353,0.039735099337748346,0.2000946073793756,0.7601702932828761
302,2015,CORN,GEORGIA,9576.0,285000,6.589285714,71,6.206582193,10183.353,0.02327935222672065,0.20040485829959515,0.7763157894736842
303,2014,CORN,GEORGIA,9520.0,310000,7.25,68,8.868741443,10071.204,0.014399205561072492,0.19960278053624628,0.7859980139026812
304,2014,CORN,GEORGIA,9520.0,310000,7.25,68,8.868741443,10071.204,0.015228426395939087,0.13401015228426397,0.8507614213197969
305,2013,CORN,GEORGIA,9800.0,465000,6.964285714,69,8.766128654,9975.592,0.016826923076923076,0.15865384615384615,0.8245192307692307
306,2019,WHEAT,GEORGIA,3360.0,50000,,70,7.496645259,10628.02,0.05747126436781609,0.17017101205494814,0.7723577235772358
307,2019,WHEAT,GEORGIA,3360.0,50000,,70,7.496645259,10628.02,0.05489614243323442,0.1387240356083086,0.8063798219584569
308,2018,WHEAT,GEORGIA,3240.0,70000,8.133333333,68,8.380185271,10519.389,0.08498727735368956,0.31915667030170847,0.5958560523446019
309,2018,WHEAT,GEORGIA,3240.0,70000,8.133333333,68,8.380185271,10519.389,0.06666666666666667,0.301656314699793,0.6316770186335404
310,2017,WHEAT,GEORGIA,2820.0,70000,7.433333333,71,6.289614016,10417.031,0.022222222222222223,0.16111111111111112,0.8166666666666667
311,2017,WHEAT,GEORGIA,2820.0,70000,7.433333333,71,6.289614016,10417.031,0.025079273565869125,0.11934275007206688,0.855577976362064
312,2016,WHEAT,GEORGIA,2760.0,110000,7.766666667,68,6.586777189,10308.442,0.06372325898953118,0.21847974510696405,0.7177969959035048
313,2016,WHEAT,GEORGIA,2760.0,110000,7.766666667,68,6.586777189,10308.442,0.05189620758483034,0.1996007984031936,0.7485029940119761
314,2015,WHEAT,GEORGIA,2580.0,145000,8.616666667,71,6.89655198,10183.353,0.039735099337748346,0.2000946073793756,0.7601702932828761
315,2015,WHEAT,GEORGIA,2580.0,145000,8.616666667,71,6.89655198,10183.353,0.02327935222672065,0.20040485829959515,0.7763157894736842
316,2014,WHEAT,GEORGIA,2940.0,230000,9.366666667,68,7.806747656,10071.204,0.014399205561072492,0.19960278053624628,0.7859980139026812
317,2014,WHEAT,GEORGIA,2940.0,230000,9.366666667,68,7.806747656,10071.204,0.015228426395939087,0.13401015228426397,0.8507614213197969
318,2013,WHEAT,GEORGIA,3600.0,360000,11.73333333,69,7.150681303,9975.592,0.016826923076923076,0.15865384615384615,0.8245192307692307
319,2019,OATS,IDAHO,2944.0,12000,10.21875,57,8.255450758,1849.339,0.08074534161490683,0.16356107660455488,0.7556935817805382
320,2019,OATS,IDAHO,2944.0,12000,10.21875,57,8.255450758,1849.339,0.6761061946902654,0.0920353982300885,0.23185840707964603
321,2018,OATS,IDAHO,2688.0,10000,8.75,57,6.456148474,1752.074,0.08846918489065607,0.3076540755467197,0.6038767395626242
322,2018,OATS,IDAHO,2688.0,10000,8.75,57,6.456148474,1752.074,0.7250098775187673,0.09363887791386803,0.18135124456736468
323,2017,OATS,IDAHO,2272.0,10000,8.53125,58,6.613072145,1719.745,0.04456448345712356,0.15192437542201215,0.8035111411208643
324,2017,OATS,IDAHO,2272.0,10000,8.53125,58,6.613072145,1719.745,0.3455357142857143,0.15357142857142858,0.5008928571428571
325,2016,OATS,IDAHO,2656.0,15000,7.96875,60,8.165359297,1684.036,0.07494145199063232,0.2224824355971897,0.702576112412178
326,2016,OATS,IDAHO,2656.0,15000,7.96875,60,8.165359297,1684.036,0.591304347826087,0.08405797101449275,0.32463768115942027
327,2015,OATS,IDAHO,2752.0,15000,8.96875,59,7.64867466,1652.495,0.05585106382978723,0.1702127659574468,0.773936170212766
328,2015,OATS,IDAHO,2752.0,15000,8.96875,59,7.64867466,1652.495,0.38545454545454544,0.14181818181818182,0.4727272727272727
329,2014,OATS,IDAHO,2624.0,15000,8.25,58,6.545888558,1632.248,0.0030581039755351682,0.1559633027522936,0.8409785932721713
330,2014,OATS,IDAHO,2624.0,15000,8.25,58,6.545888558,1632.248,0.30952380952380953,0.1111111111111111,0.5793650793650794
331,2013,OATS,IDAHO,2336.0,15000,11.875,56,7.104224797,1612.053,0.3333333333333333,0.10344827586206896,0.5632183908045977
332,2019,BARLEY,IDAHO,4992.0,530000,10.45833333,57,7.064790365,1789.06,0.08074534161490683,0.16356107660455488,0.7556935817805382
333,2019,BARLEY,IDAHO,4992.0,530000,10.45833333,57,7.064790365,1789.06,0.6761061946902654,0.0920353982300885,0.23185840707964603
334,2018,BARLEY,IDAHO,4848.0,530000,10.47916667,57,7.599033472,1752.074,0.08846918489065607,0.3076540755467197,0.6038767395626242
335,2018,BARLEY,IDAHO,4848.0,530000,10.47916667,57,7.599033472,1752.074,0.7250098775187673,0.09363887791386803,0.18135124456736468
336,2017,BARLEY,IDAHO,4560.0,510000,9.895833333,58,6.715587232,1719.745,0.04456448345712356,0.15192437542201215,0.8035111411208643
337,2017,BARLEY,IDAHO,4560.0,510000,9.895833333,58,6.715587232,1719.745,0.3455357142857143,0.15357142857142858,0.5008928571428571
338,2016,BARLEY,IDAHO,5136.0,580000,10.8125,60,6.81712422,1684.036,0.07494145199063232,0.2224824355971897,0.702576112412178
339,2016,BARLEY,IDAHO,5136.0,580000,10.8125,60,6.81712422,1684.036,0.591304347826087,0.08405797101449275,0.32463768115942027
340,2015,BARLEY,IDAHO,4656.0,580000,12.20833333,59,7.985417393,1652.495,0.05585106382978723,0.1702127659574468,0.773936170212766
341,2015,BARLEY,IDAHO,4656.0,580000,12.20833333,59,7.985417393,1652.495,0.38545454545454544,0.14181818181818182,0.4727272727272727
342,2014,BARLEY,IDAHO,4512.0,550000,10.64583333,58,7.545258424,1632.248,0.0030581039755351682,0.1559633027522936,0.8409785932721713
343,2014,BARLEY,IDAHO,4512.0,550000,10.64583333,58,7.545258424,1632.248,0.30952380952380953,0.1111111111111111,0.5793650793650794
344,2013,BARLEY,IDAHO,4464.0,620000,13.375,56,7.728998197,1612.053,0.3333333333333333,0.10344827586206896,0.5632183908045977
345,2019,CORN,IDAHO,11480.0,150000,7.982142857,57,6.307004923,1789.06,0.08074534161490683,0.16356107660455488,0.7556935817805382
